NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCDONALDS,US5801351017,54336.1,47305.97,38381.88,34672.24,17192.36,34269.05,41699.96,45477.93,53819.59,62718.4,65102.23,68183.56,76630.25,102782.4,94894.13,94949.38,90335.5,104045.5,102038.3,131656.3,134144.8,157743.9,158493.7,193220.5,195558.4,207467.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCKESSON,US58155Q1031,17318,5719.84,9560.56,10566.88,7870.38,8565.57,10739.33,16142.07,16415.2,16661.73,12508.64,15700.18,19623.78,20350.39,24027.18,40269.87,51868.43,35284.67,29672.5,31534.82,25052.38,27657.76,29137.19,40475.53,49792.49,67935.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDIATRIX MEDICAL GROUP,US58502B1061,885.52,142.12,398.36,904.72,706.66,1389.56,1520.16,2106.09,2560.32,3258.77,1699.87,2531.88,2943.38,3506.47,4285.23,5599.98,6771.95,6080.18,6120.04,4738.02,3193.27,2145.39,2212.72,2048.92,1276.78,746.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCK & COMPANY,US58933Y1055,177914.8,175890.9,188754.1,132683.8,120271.9,108490.8,63048.7,73667.56,95888.5,98953.69,64854.26,114425.4,101741.6,117590,123917,161057.8,166857.3,137042.2,176265.5,150663,198289.4,215785.8,191798,196101.6,268278.4,322836.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERCURY GENERAL,US5894001008,2107.72,1326.5,1995.74,2136.5,1899.46,2571.7,3133.52,3081.62,2957.36,2708.74,2256.28,2138.23,2164.78,2412.02,2071.65,2500.28,3318.61,2514.95,3231.64,2379.28,2952.39,2710.31,2997.62,2939.08,2148.95,2139.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
METLIFE,US59156R1086,,,25666.23,21011.18,18017.2,26582.88,30130.71,37167.14,48814.61,44494.97,24791.77,28395.65,47912.88,39886.63,40327.42,55101.44,56142.27,43142.22,56803.24,48679.32,42947.2,47434.55,47319.29,57930.67,55518.66,48963.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
METTLER TOLEDO INTL.,US5926881054,966.09,1465.05,1943.08,1835.22,1322.26,1948.49,2204.5,2493.08,3238.16,3607.7,2110.54,3274.22,5034.89,5655.43,6714.46,7501.45,8688.78,8409.41,12016.19,16352.53,16070.53,18933.18,27977.3,34207.27,34440.08,26058.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICROSOFT,US5949181045,398970.5,550186.9,344935.5,323830.1,249235.1,292311.8,284626.4,278380.7,287600.1,261712.1,174788.3,245748.1,236926.1,254659.7,228528.9,303447.8,347922.4,396730.6,490157.1,689978.1,807653.2,1398675,1826724,2256181,1991664,3076571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICROCHIP TECH.,US5950171042,1617.62,3539.98,3449.89,4683.97,4720.01,6276.2,5682.79,7833.99,7714.52,5809.49,3757.34,4841.7,7062.08,7163.82,6630.6,8849.53,9798.46,8591.81,15068,19429.38,20869.86,25441.34,39161.48,40948.71,47395.27,45019.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICRON TECHNOLOGY,US5951121038,17397.9,18827.29,23033.45,20323.5,4593.64,9841.01,6948.53,10123.6,9789.7,5413.52,3116.28,7400.75,11259.39,7779.08,7898.36,26002.13,31145.12,11412.01,27127.68,48576.75,44146.81,63186.53,90724.19,90556.31,67794.81,94019.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MILLERKNOLL,US6005441000,1364.88,1738.97,2070.5,1678.29,1239.18,2027.11,2011.11,2032.28,2500.47,1703.96,651.15,969.93,1409.01,1298.55,1404.28,1589.28,1849.21,1441.11,1869.12,2234.65,2046.64,2399.7,2228.8,2837.38,1787.63,1952.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOHAWK INDUSTRIES,US6081901042,2097.7,1383.01,1656.11,2878.4,3301.03,5294.78,6200.87,5495.17,5784.22,5358.52,2525.16,3041.97,3996.02,4551.57,7026.2,10720.14,12066.63,11822.37,15871.38,19897.35,9512.3,9096.75,10859.22,10096.19,7845.18,6938.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOLSON COORS BEVERAGE COMPANY B,US60871R2094,2203.21,1753.3,2495.55,1992.39,1793.59,2188.99,2776.72,3861.54,5260.46,6543.14,6434.99,6552.59,7759.04,6870.2,6932.13,8371.82,12475.53,16799.04,18411.04,14869.72,12854.51,11340.45,9815.39,9515.77,11009.15,11862.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONDELEZ INTERNATIONAL CL.A,US6092071058,,,,20673.75,17416.47,18179.25,17726.99,14548.97,15455.98,45110.11,38703.67,42073.32,53989.33,68094.69,49863.14,56013.13,59232.83,59911.57,67845.94,65516.83,67153.81,84056.38,79374.94,93684.38,88723.94,100474.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONSTER BEVERAGE,US61174X1090,45.84,45.01,37.91,41.99,40.31,103.43,479.17,1787.45,3487.65,3628.16,3270.74,3454.91,4939.07,9238.21,8251.46,11420.64,19648.64,25107.25,24597.6,36403.82,31756.69,37048.95,48093.18,44748.96,53540.95,58807.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOODY'S,US6153691059,5138.48,4213.12,4476.87,6057.85,6561.14,9718.44,12792.77,17963.88,20595.07,9168.6,5844.71,6476.84,6888.88,8688.64,10506.96,17100.27,19872.7,16313.13,20427.04,30189.97,30705.16,50129.47,51821.07,62321.62,58237.42,73885.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORGAN STANLEY,US6174464486,51412.17,72544.25,90772.06,53538.61,38810.98,62123.29,63149.05,63767.96,88768.56,49573.89,24573.76,38111.84,47018.06,40087.13,45304.99,58657.67,70742.94,47691.16,83734.75,97745.19,70880.5,88008.13,132788.3,187356.9,166882.1,140633.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSAIC,US61945C1036,2379.53,1896.07,1842.29,1575.69,1023.3,1268.39,6098.44,6465.37,9094.96,41541.18,20019.32,24564.01,37364.89,16737.08,18160.27,15800.7,17413.09,8763.53,11288.18,8864,12103.75,7669.97,10481.88,16375.03,17041.07,9925.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTOROLA SOLUTIONS,US6200763075,39874.32,112667.4,43578.08,27925.51,17852.74,39650.57,40065.36,52491.84,47592.94,25749.66,8833.07,14802.42,13606.45,15004.98,16564.51,16399.69,14010.46,10951.89,12741.32,16554.99,19438.41,30612.11,30778.33,39799.92,43117.04,54479.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY OIL,US6267171022,1686.19,2574.76,2804.55,3574.37,3948.56,5530.25,8304.22,9319.07,9486.92,13616.91,8609.95,9700.16,13036.91,12002.93,11415.17,10611.72,8965.59,3413.16,4818.48,4880.36,4572.21,3362.06,2001.39,5164.68,6640.16,5800.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCR VOYIX,US62886E1082,4241.44,3983.18,4673.04,3870.16,1798.11,4194.25,6900.3,7065.23,8457.75,3687.91,1674.26,2071.61,3005.99,3339.54,4470.8,5342.86,4472.7,3533.92,5361.12,4198.02,3243.41,4236.32,4769.3,4903.8,3828.12,2102.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRG ENERGY,US6293775085,,,,,,2005,3570.28,6471.17,7595.43,9121.35,5849.47,5566.64,5233.16,3937.04,7786.44,9276.94,8536.93,3643.28,5140.87,8055.29,11681.06,9431.97,10218.2,9725.78,8036.92,11023.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVR,US62944T1051,500.85,429.62,1229.63,1845.69,2348.46,3423.02,5120.6,4482.75,4093.21,3055.97,2257.96,3936.35,4317.44,3597.94,4945.92,5265.35,5325.01,6202.11,7109.9,11158.65,9361.79,14246.38,17252.46,18414.39,16625.46,23708.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOV,US62955J1034,543.22,1146.97,3122.98,1403.44,1667.56,2149.47,3229.39,12136.57,11602.43,20936.11,12181.68,17695.63,32609.86,34801.7,29073.8,32169.45,21548,10698.02,14839.18,12940.09,10979.62,9332.19,5190.38,6247.3,9141.19,6772.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASDAQ,US6311031081,,,,,718.51,713.73,788.55,3346.91,3921.22,5490.31,4978.1,3974.98,5298.3,4553.48,4826.07,6360.31,8312.24,9755.64,11458.47,12844.3,14234.75,18740.41,23390.12,29864.18,29452.2,32835.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NATIONAL FUEL GAS,US6361801011,1609.34,1695.63,2141.02,1783.87,1605.27,2070.47,2317.56,2739.78,3559.07,3549.85,2660.57,3781.31,5872.91,4122.92,4748.93,6278.68,5329.16,3840.15,4978.2,4272.07,5029.18,3690.96,3848.01,5442.74,5403.05,4220.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NATIONAL INSTS. DEAD - DELIST.12/10/23,US6365181022,1053.7,1875.26,2673.78,1847.44,1630.17,2520.72,2262.11,2499.37,2231.49,2097.59,1668.72,2321.72,3688.48,3294.51,3632.87,3449.35,3961.55,3477.92,4051.93,6235.23,5894.57,5893.36,5513.63,5309.56,7011.53,7965.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETAPP,US64110D1046,3161,38185.45,12213.76,5114.69,3484.96,7652.3,11555.46,11479.46,14250.73,7517.13,5328.82,10218.73,21193.84,14132.65,12921.29,14593.82,12115.5,6618.67,10692.91,15375.2,16873.84,13086.48,15051.67,19411.51,14533.95,17972.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETEASE ADR 1:5,US64110W1027,,,62,25.42,427.52,1298.52,1319.55,2320.78,2554.74,2081.67,2635.71,4209.43,5393.71,6398.58,6329.78,9468.73,14593.67,18337.14,33868.8,40819.21,30417.56,43894.33,85700.69,66487.5,56942.06,68286.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW YORK TIMES 'A',US6501111073,6012.71,7881.27,6916.99,6537.98,7065.56,6887.07,5596.23,4027.43,3712.59,2404.27,721.98,1705.89,1581.44,1098.23,1256.73,2159.56,2124.25,2010.21,2348.05,3574.88,5022.89,6183.1,8456.57,6800.72,6043.84,7356.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWELL BRANDS (XSC),US6512291062,7156.51,7315.36,7392.12,7066.56,7467.45,6634.98,6152.77,6497.41,8408.5,6358.56,2334.02,3711.41,5719,5528.63,6905.1,8595.69,10203,9734.09,21958.85,14293.99,8760.41,8495.41,11086.96,9343.98,6373.57,3280.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWMONT,US6516391066,3229.36,3813.06,2900.56,8397.66,10014.24,17197.22,16534.71,23350.02,18993.8,21747.31,18333.45,22209.14,27786.2,29712.69,22242,10610.62,11996.04,12915.76,19807.59,19749.45,17966.62,36089.29,47639.1,50533.46,38634.96,38764.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWS 'A',US65249B1098,,,,,,,,,,,,,,,,6605.11,6196.61,4226.77,4658.7,6152.72,4897.48,5513.63,8298.98,8775.11,7995.2,9223.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEXTERA ENERGY,US65339F1012,9733.82,7467.93,10602.54,9092.42,10299.44,11795.47,14760.46,16299.71,23885.19,25934.9,21412.45,19592.65,23232.35,25047.44,30624.4,39450,46917.3,52328.69,58134.45,69719.81,86715.63,131795.9,163845.5,148540.4,151208.6,115715.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
